recency,frequency,tenure,capacity score,last gift amount,region,age,gender,marital status
0,0.19,110,60,3347.33,8,50,m,y
12,0.28,100,39,2547.96,4,50,f,y
14,0.38,122,56,0.0,2,31,m,n
1,0.36,106,100,10564.61,8,58,m,y
3,0.34,37,56,746.54,4,54,m,y
12,0.21,136,21,12348.5,5,66,f,y
9,0.19,22,42,0.0,7,56,f,y
1,0.22,124,43,2261.25,5,52,m,n
8,0.35,145,61,47563.2,10,41,m,y
9,0.33,69,94,52574.42,4,56,m,w
36,0.17,83,14,0.0,7,66,m,n
17,0.22,46,29,0.0,4,37,f,y
0,0.35,7,50,2625.68,10,56,f,y
0,0.58,39,50,811.8,4,58,f,y
4,0.19,130,59,556.49,2,44,m,y
3,0.28,93,73,7181.81,5,46,f,n
0,0.16,117,38,441.42,8,58,f,y
11,0.27,45,46,0.0,4,37,f,n
2,0.14,60,44,750.72,2,60,f,y
15,0.14,131,17,19800.16,9,41,f,y
3,0.18,79,40,550.01,6,70,f,y
10,0.29,10,46,5023.9,3,90,m,y
1,0.26,61,30,2275.12,10,42,f,n
5,0.28,123,75,2591.82,5,63,m,n
6,0.43,154,37,1479.87,6,44,f,y
4,0.32,63,47,702.93,9,70,f,w
12,0.17,98,25,0.0,5,36,f,n
8,0.26,36,26,0.0,9,62,m,n
6,0.15,179,27,45.46,1,41,m,n
2,0.3,160,46,1033.31,10,51,m,n
5,0.3,112,64,21381.52,4,39,f,n
9,0.25,164,61,0.0,1,67,f,y
22,0.11,174,28,0.0,2,42,f,y
1,0.42,50,71,1507.64,2,63,m,y
16,0.4,169,36,311.89,10,49,f,n
1,0.36,7,86,10684.15,5,53,f,y
9,0.22,67,57,3115.65,1,57,m,w
8,0.21,154,47,4116.32,10,43,f,y
16,0.24,167,49,230.76,3,58,f,n
0,0.32,91,37,1043.04,6,77,f,w
17,0.32,18,87,11477.39,1,43,f,n
3,0.4,24,79,10300.68,1,72,m,w
5,0.34,166,32,159.92,3,77,f,y
15,0.2,129,37,17043.22,9,42,f,y
6,0.67,107,72,128262.09,2,33,f,w
3,0.23,109,30,5926.22,6,59,f,y
12,0.21,54,39,0.0,3,46,f,y
0,0.1,8,14,2805.38,6,83,f,y
8,0.38,171,98,3850.14,7,55,f,y
0,0.11,76,14,88.76,7,42,m,n
0,0.39,20,80,2183.69,2,37,m,n
26,0.22,43,48,1349.35,3,71,m,w
5,0.31,158,72,9978.49,4,46,f,y
0,0.3,66,84,10162.19,8,55,f,y
17,0.27,15,44,3262.45,5,69,m,w
1,0.27,105,75,2670.24,1,47,m,w
0,0.25,106,62,4566.11,9,54,f,w
3,0.32,128,72,2124.19,1,54,f,n
1,0.39,47,100,1782.06,2,65,f,y
0,0.26,179,24,10016.19,7,63,m,y
2,0.24,45,52,5004.93,3,51,m,n
0,0.41,29,53,840.51,6,55,f,n
3,0.25,74,65,1672.63,8,49,m,n
19,0.24,90,31,58496.86,5,32,m,y
2,0.78,173,99,44521.29,1,58,m,n
10,0.3,153,44,0.0,10,83,m,y
0,0.36,34,79,13983.73,3,41,m,y
0,0.22,42,62,7682.32,2,43,f,y
2,0.24,25,46,1176.72,6,41,m,n
10,0.19,151,45,2052.19,5,65,m,y
2,0.18,9,34,4796.21,7,61,f,y
0,0.22,144,59,7339.49,2,52,f,y
3,0.42,91,63,6612.39,6,41,f,n
8,0.3,57,81,163518.88,5,56,f,y
10,0.29,48,62,45040.33,6,31,f,n
0,0.25,147,42,928.35,5,57,f,y
1,0.47,127,36,552.38,7,68,f,y
0,0.26,178,56,6833.77,5,36,f,n
21,0.62,161,60,14706.36,7,32,f,y
4,0.23,137,51,1944.04,1,78,m,y
0,0.26,149,28,399.88,9,45,f,n
8,0.15,171,31,15987.8,6,72,f,w
9,0.24,156,26,46.17,9,52,f,y
3,0.18,82,56,955.14,1,52,m,y
0,0.23,153,51,1458.43,2,61,m,n
36,0.24,88,49,0.0,7,41,f,n
2,0.32,154,77,14617.41,4,56,m,y
0,0.2,175,48,8044.8,10,49,f,y
26,0.3,74,59,0.0,1,35,f,n
1,0.31,19,60,4098.76,5,60,f,y
8,0.26,75,55,410.83,4,51,f,n
5,0.56,10,45,331.06,6,52,f,n
12,0.18,157,42,589.59,7,36,f,y
0,0.31,162,52,9025.24,3,78,f,w
11,0.19,7,25,2664.12,6,68,f,y
4,0.51,11,100,445418.37,2,69,f,y
1,0.33,39,44,7006.54,10,50,f,n
8,0.24,27,56,5974.56,4,29,f,n
18,0.22,137,40,0.0,10,84,m,y
3,0.39,118,73,5512.16,9,54,m,y
11,0.21,139,34,4512.71,7,43,m,y
1,0.26,72,47,14485.58,2,61,m,y
36,0.52,82,91,0.0,6,72,f,w
9,0.36,95,61,420.77,4,54,m,n
6,0.24,121,51,5378.2,8,74,f,y
5,0.33,92,57,1799.42,8,71,m,y
8,0.34,73,43,783.96,1,38,m,y
12,0.24,167,62,1846.41,8,44,m,y
1,0.34,106,32,918.65,10,69,f,y
8,0.41,167,66,2740.57,7,25,m,y
20,0.28,62,75,8628.53,1,52,m,y
2,0.19,170,46,37635.24,3,33,f,n
11,0.47,139,64,10266.96,5,47,m,n
0,0.22,76,47,572.47,3,50,m,y
18,0.48,178,74,0.0,3,49,f,n
0,0.38,174,84,2808.3,1,46,m,n
0,0.66,108,65,1579.49,8,38,m,w
3,0.18,138,36,6800.48,9,89,m,w
6,0.22,65,45,4395.75,5,83,m,w
4,0.15,150,46,602.58,1,37,f,n
1,0.62,114,54,399.74,1,78,m,y
12,0.29,106,47,2797.73,9,49,f,n
9,0.14,14,36,557.4,1,56,f,n
16,0.36,137,80,0.0,9,54,m,y
0,0.55,175,50,1872.7,3,45,f,n
3,0.23,179,45,37523.86,3,69,m,y
1,0.42,79,69,62292.01,4,56,m,y
8,0.29,101,75,3698.98,5,47,m,y
29,0.33,134,51,11548.02,6,35,m,n
2,0.31,92,69,72550.02,6,41,f,n
15,0.19,120,38,1817.31,10,30,m,n
16,0.5,150,80,5321.03,9,55,f,n
2,0.22,121,45,124.88,1,37,f,y
0,0.14,133,13,368.34,9,51,m,w
16,0.34,96,81,0.0,4,75,f,y
12,0.23,84,56,11159.75,7,72,f,w
7,0.22,123,35,280.73,6,54,m,y
3,0.29,12,37,440.15,9,53,m,y
1,0.48,138,100,3687.45,2,83,m,w
3,0.3,121,40,10130.2,2,62,f,n
0,0.37,108,45,810.08,7,50,f,y
13,0.33,58,29,196.54,9,33,m,n
1,0.23,124,40,9587.38,5,60,f,y
1,0.25,8,47,8811.63,7,67,f,y
17,0.23,67,71,9477.67,8,45,f,n
9,0.33,37,98,9328.35,8,59,m,y
2,0.2,7,42,4146.38,4,49,m,n
2,0.21,85,22,209.91,10,52,m,y
16,0.17,129,28,0.0,7,25,f,n
7,0.17,86,31,3183.44,1,51,f,y
4,0.31,58,71,11791.1,4,69,f,y
18,0.39,145,39,2178.65,5,45,m,n
1,0.29,129,62,7126.84,10,55,m,n
6,0.46,138,75,17920.74,7,43,f,w
21,0.22,9,55,3157.11,6,60,f,n
5,0.15,61,31,4548.09,4,51,f,n
2,0.43,85,83,2655.12,3,40,m,y
36,0.21,50,12,1184.23,6,74,m,y
5,0.09,153,14,4076.79,10,68,f,y
4,0.23,58,39,3016.93,5,45,f,y
3,0.18,78,42,604.14,3,62,f,n
3,0.25,21,59,7538.54,4,63,f,y
1,0.45,98,37,27325.87,2,64,f,y
12,0.3,118,68,0.0,9,29,m,y
4,0.25,35,47,4823.22,7,70,f,y
6,0.35,25,63,2399.47,10,46,f,y
8,0.46,111,52,38485.49,3,49,f,n
5,0.25,92,77,4327.8,8,94,m,y
2,0.26,41,75,1166.34,8,59,m,n
12,0.18,27,32,99.46,1,49,f,n
6,0.3,134,46,5090.01,5,25,m,n
1,0.22,26,37,863.52,5,75,m,w
2,0.29,10,45,3412.16,3,34,m,n
1,0.17,125,54,3464.3,2,39,f,y
5,0.37,173,100,2439.29,1,50,f,y
0,0.33,87,32,420.76,4,76,m,w
7,0.27,84,27,6240.24,10,66,f,y
16,0.32,50,72,1491.99,2,52,m,y
9,0.37,164,81,0.0,5,59,f,y
2,0.14,148,22,123.58,10,45,f,n
5,0.15,63,37,293.38,2,57,f,y
2,0.58,50,82,5189.06,1,56,m,n
3,0.22,175,55,7808.44,10,69,f,y
10,0.33,157,75,939.52,10,69,f,y
6,0.21,43,54,20316.81,10,62,f,y
1,0.34,56,84,7856.29,10,49,m,n
10,0.28,29,64,4137.99,9,66,m,y
34,0.29,96,92,0.0,2,53,f,y
12,0.2,166,48,0.0,10,38,m,y
4,0.36,152,38,1789.83,4,48,m,n
2,0.35,30,87,464.46,3,56,f,y
2,0.32,75,76,3184.54,1,68,m,y
0,0.34,54,64,23380.68,8,52,f,y
2,0.2,22,40,547.1,2,36,m,n
8,0.34,154,94,1566.98,8,55,f,y
10,0.21,48,46,21.66,1,56,f,y
6,0.37,87,48,0.0,6,57,f,w
17,0.24,155,39,0.0,4,68,f,y
1,0.23,68,53,13309.27,3,70,m,n
6,0.21,29,63,321.2,1,46,f,y
1,0.3,38,60,9123.61,10,45,f,n
2,0.27,22,82,2852.73,1,39,m,n
20,0.47,49,88,5194.57,7,65,f,y
24,0.35,158,30,3506.82,6,76,m,w
1,0.36,112,99,28571.41,3,50,f,y
4,0.33,104,90,3374.39,2,51,m,y
11,0.35,34,54,941.92,10,77,f,y
8,0.2,17,47,12097.28,3,62,f,n
9,0.27,105,59,832.22,8,61,m,n
7,0.28,132,49,499.9,7,37,f,n
1,0.3,142,33,749.26,7,65,m,w
12,0.41,91,17,573.04,5,41,m,y
8,0.21,58,31,0.0,10,37,m,n
6,0.22,66,46,103.34,3,49,m,n
0,0.28,164,91,62398.79,1,46,m,w
1,0.38,118,69,4464.97,1,51,f,y
11,0.2,53,43,8403.11,6,33,f,w
3,0.39,113,50,1391.54,4,69,f,y
6,0.24,84,30,1826.77,7,71,m,w
16,0.2,52,43,2835.3,10,25,f,n
1,0.24,166,43,1091.97,10,69,f,n
1,0.3,72,49,707.14,10,42,m,y
4,0.26,69,54,1782.25,1,67,f,y
8,0.13,127,27,1641.41,6,53,f,y
1,0.27,150,45,1113.97,7,55,f,y
6,0.41,49,55,1312.32,1,52,m,n
9,0.27,10,56,4262.32,2,73,m,w
2,0.28,99,50,7912.51,9,36,f,y
3,0.25,84,18,7366.76,9,64,f,y
16,0.29,44,54,0.0,6,71,m,y
1,0.31,175,43,1447.33,4,65,m,y
11,0.27,107,66,23726.24,7,89,f,w
1,0.42,97,39,642.03,5,47,f,n
4,0.29,26,60,0.0,3,69,f,w
10,0.22,79,40,436.45,4,53,m,y
3,0.42,33,93,18677.21,2,73,m,y
0,0.27,154,44,4107.73,6,54,m,y
3,0.24,118,54,3482.37,3,49,m,n
2,0.31,33,76,8809.18,7,74,m,w
1,0.26,91,37,306.91,4,47,f,y
7,0.16,107,36,6573.86,8,33,f,y
0,0.29,24,76,857.74,1,47,f,n
15,0.26,68,33,765.66,9,64,m,n
11,0.43,121,96,0.0,3,75,m,y
11,0.2,43,43,639.05,3,56,m,n
10,0.56,51,99,7814.75,5,74,m,y
2,0.36,157,89,64506.42,10,34,f,n
1,0.39,97,92,12670.99,1,48,m,y
36,0.47,178,56,15186.72,3,50,m,y
36,0.15,14,14,985.24,4,53,m,y
23,0.3,14,76,0.0,2,56,m,y
9,0.25,26,30,1457.34,6,65,f,y
4,0.26,29,57,1708.16,10,48,m,n
1,0.3,100,70,9004.69,4,57,f,y
6,0.37,98,93,0.0,1,54,f,n
2,0.23,45,49,629.52,3,41,m,y
1,0.3,137,71,1589093.67,7,53,m,y
11,0.38,136,56,9235.31,3,52,f,w
0,0.21,146,51,1918.29,6,52,f,n
12,0.24,26,62,0.0,6,55,m,y
2,0.38,13,100,40157.55,1,56,m,y
0,0.42,125,99,6116.6,2,48,m,n
1,0.25,115,53,3317.26,10,74,m,y
15,0.27,134,41,3210.5,6,37,m,n
5,0.32,19,94,13877.17,2,44,m,n
11,0.13,81,40,0.0,2,95,m,y
2,0.48,41,100,53861.08,4,39,m,y
20,0.3,155,73,0.0,8,34,m,n
18,0.38,122,74,0.0,6,66,f,y
3,0.21,169,62,1293.34,8,25,f,y
15,0.18,50,11,0.0,4,51,f,n
2,0.42,149,67,4477.34,3,87,m,w
30,0.26,16,65,0.0,7,31,f,y
5,0.22,72,45,380.86,7,25,m,n
6,0.37,103,69,8121.81,2,32,f,n
0,0.28,158,56,6612.97,1,68,m,y
11,0.16,95,45,3770.48,8,71,m,y
2,0.17,164,30,5626.23,3,47,f,n
1,0.47,118,60,6767.75,6,65,f,y
3,0.24,95,49,595.61,7,75,f,n
3,0.18,94,56,2434.02,8,81,m,w
1,0.25,16,32,2355.64,6,51,m,y
12,0.13,85,10,323.57,7,25,m,n
10,0.3,89,40,34982.6,5,42,f,n
2,0.23,111,56,43330.29,3,48,f,y
5,0.35,121,100,4119.18,2,51,f,y
2,0.2,171,35,835.68,7,52,m,y
0,0.27,7,61,1041.92,8,71,f,w
4,0.31,59,94,475.89,8,74,m,w
3,0.18,98,31,1615.37,3,52,m,y
17,0.31,12,52,1533.17,2,71,f,w
8,0.27,45,66,20542.0,9,60,f,y
11,0.25,50,52,16841.52,6,55,m,y
8,0.24,137,46,4100.76,10,68,m,y
2,0.23,112,51,3542.93,3,56,m,y
13,0.4,39,48,674.55,5,85,m,w
9,0.26,13,60,268.77,1,33,m,y
0,0.26,37,70,1623.4,2,47,m,y
4,0.29,151,31,3294.13,9,53,m,y
0,0.16,173,35,4101.15,10,61,f,n
3,0.76,80,27,19277.37,10,74,f,w
7,0.53,42,51,2368.37,3,54,f,n
5,0.16,41,50,0.0,8,33,f,y
5,0.34,15,24,1263.36,10,67,f,y
1,0.18,75,46,4042.59,8,66,m,y
0,0.28,123,74,9194.27,5,25,m,y
4,0.24,167,50,992.48,8,54,f,n
4,0.44,100,79,21900.16,2,31,f,y
10,0.24,77,73,1268.19,2,45,f,y
1,0.49,150,29,733.86,4,41,f,y
3,0.2,128,53,952.17,8,67,m,y
3,0.26,66,58,1872.96,2,56,m,y
4,0.27,151,36,0.0,4,35,m,y
1,0.29,41,81,5970.0,8,68,m,y
8,0.4,166,46,7927.19,3,33,m,n
3,0.71,156,71,45811.99,8,59,m,y
6,0.18,43,42,830.88,2,42,m,n
0,0.32,163,99,15683.19,1,49,m,n
9,0.47,149,69,19630.97,6,62,m,n
8,0.33,109,83,48405.1,8,62,m,y
4,0.36,97,58,0.0,9,75,m,y
4,0.19,11,31,6264.62,10,53,m,n
2,0.22,138,66,3396.53,8,59,f,y
2,0.32,97,39,1303.01,2,48,f,y
22,0.26,6,62,735.13,1,57,m,y
0,0.36,19,100,11553.95,7,61,m,n
6,0.21,88,47,6135.9,7,53,f,w
2,0.34,36,53,6088.27,3,27,f,y
3,0.44,126,59,1166.25,6,59,f,y
5,0.27,84,62,3800.32,7,60,m,w
4,0.2,152,39,1443.44,9,44,f,y
1,0.21,107,64,7950.14,1,35,f,y
2,0.26,37,52,859.25,3,77,f,y
0,0.36,62,28,1016.45,5,62,m,w
3,0.18,36,37,494.59,3,51,f,y
18,0.32,63,56,4119.96,8,37,f,y
5,0.23,159,53,844.08,10,42,f,y
6,0.22,53,50,0.0,6,74,m,w
4,0.17,128,54,764.3,2,57,f,w
17,0.37,46,84,31509.9,1,46,m,y
4,0.21,158,36,0.0,10,62,m,w
11,0.5,126,30,657.46,5,42,f,y
11,0.17,66,39,2908.75,9,77,m,y
5,0.22,137,54,2910.08,10,75,f,w
8,0.21,164,43,29970.18,9,48,f,n
4,0.18,125,32,8597.97,1,45,m,y
11,0.32,101,45,480.84,3,25,f,y
15,0.17,117,28,2009.25,6,32,f,n
17,0.24,46,51,4745.33,5,34,m,n
0,0.32,31,47,460.96,4,57,f,w
3,0.18,24,44,1702.9,2,50,m,n
2,0.29,92,45,301.69,4,34,m,n
14,0.18,30,31,0.0,5,50,m,n
8,0.57,52,30,1297.03,2,62,m,n
4,0.45,13,51,34813.7,10,62,m,n
3,0.32,8,77,4332.8,1,26,f,y
0,0.57,38,64,2560.4,7,53,f,y
17,0.13,117,0,838.93,7,34,f,y
12,0.45,161,86,26436.91,8,68,m,n
4,0.5,27,50,0.0,10,66,f,y
0,0.53,104,35,1633.22,6,41,m,y
17,0.5,103,46,1811.81,1,43,m,y
2,0.35,35,47,2013.06,8,48,m,y
3,0.33,52,92,16574.52,2,25,m,n
17,0.67,169,46,0.0,3,60,m,y
6,0.36,64,68,0.0,8,50,f,y
5,0.35,19,35,2235.69,4,69,f,n
4,0.38,78,55,10494.06,5,38,m,n
6,0.25,110,38,0.0,9,45,m,y
1,0.16,19,10,939.29,7,32,m,y
2,0.26,157,51,2850.62,10,39,f,n
0,0.27,54,68,3371.09,7,37,f,y
20,0.28,176,60,2554.79,1,69,f,w
17,0.22,8,60,0.0,1,44,f,y
7,0.14,28,39,0.0,8,56,m,y
4,0.22,153,46,9323.32,10,49,f,y
7,0.24,114,61,1648.4,1,35,m,y
4,0.2,148,50,601.85,10,52,m,w
15,0.28,48,78,634.4,2,63,f,w
6,0.21,76,21,7977.18,4,36,m,w
12,0.2,166,43,2150.42,9,67,f,w
1,0.23,60,53,5281.89,7,42,m,n
20,0.21,131,48,0.0,7,47,f,n
0,0.16,87,29,662.47,10,62,m,n
11,0.15,46,34,1724.64,7,45,m,y
4,0.53,151,32,3185.17,5,55,f,y
8,0.17,136,51,0.0,1,50,f,n
17,0.27,8,31,15.35,5,56,f,w
5,0.36,105,100,38117.41,8,25,f,n
21,0.28,149,53,0.0,7,27,f,n
2,0.23,176,46,21714.24,7,64,f,y
17,0.5,28,46,2557.66,2,70,m,n
4,0.3,148,85,2015.43,1,41,m,w
5,0.21,132,35,1090.67,4,51,m,y
4,0.68,63,74,1506.78,8,59,f,w
1,0.2,173,61,47987.34,1,65,m,y
9,0.23,123,64,7755.43,2,25,f,n
6,0.31,171,72,3299.8,7,41,f,n
13,0.21,122,33,453.89,5,50,f,y
19,0.51,87,48,282.34,6,65,m,y
2,0.16,107,36,4441.99,8,92,m,n
10,0.19,139,36,2108.54,9,51,f,y
2,0.28,113,79,1667.35,8,33,m,y
9,0.22,51,67,659.47,1,61,m,y
3,0.2,11,45,745.71,4,74,m,w
13,0.21,128,43,689.27,5,56,m,y
12,0.37,97,100,48896.38,9,41,m,y
1,0.28,153,62,18806.51,6,69,f,w
20,0.31,24,82,4327.73,6,64,m,w
4,0.19,19,19,7974.35,3,39,f,n
5,0.53,70,75,26157.91,2,60,m,y
2,0.2,101,42,4289.5,2,69,f,y
3,0.16,162,17,3142.35,7,72,f,y
5,0.18,164,35,8469.82,5,54,m,y
1,0.3,158,75,1288.48,10,49,m,n
6,0.29,51,61,27971.14,1,73,m,y
6,0.23,21,56,20920.85,5,36,f,n
5,0.25,113,74,12152.65,1,61,f,y
2,0.24,144,34,0.0,9,34,f,y
0,0.28,23,46,683.84,8,70,m,y
14,0.54,113,68,0.0,4,51,m,n
4,0.27,74,82,3541.28,1,74,m,y
9,0.43,125,99,66593.3,8,62,m,y
0,0.18,93,34,156.11,5,36,f,y
1,0.18,95,54,1725.67,1,76,m,y
11,0.36,21,62,1688.57,2,78,f,w
8,0.15,107,21,23549.66,5,68,f,y
9,0.2,139,38,6672.67,9,43,f,y
0,0.33,130,75,4075.79,10,50,m,n
3,0.2,125,65,11865.9,8,57,f,y
3,0.36,81,33,3364.38,10,44,f,y
12,0.53,78,58,3129.07,8,80,f,y
3,0.23,46,51,35446.77,9,57,f,y
0,0.13,111,40,674.76,2,25,f,y
4,0.32,126,66,4622.04,7,60,f,n
2,0.27,94,38,32105.03,10,49,m,n
11,0.21,123,30,6466.86,5,53,f,y
9,0.4,161,81,20756.71,3,49,f,n
9,0.47,164,40,213.53,10,67,f,y
15,0.3,71,84,6316.83,8,71,f,n
24,0.52,51,97,744.8,2,59,m,n
32,0.34,113,69,8661.1,4,49,f,y
31,0.23,9,20,3406.04,5,54,f,y
16,0.41,155,60,0.0,5,55,m,w
7,0.19,178,35,25570.9,4,42,m,y
2,0.2,161,36,4820.77,3,63,f,y
0,0.16,143,34,339.06,3,61,m,n
3,0.35,100,48,89.36,5,78,m,w
13,0.27,111,70,7860.65,10,73,m,w
9,0.22,85,39,1586.53,6,44,f,y
1,0.52,56,100,3319.63,1,67,m,y
0,0.16,176,32,5138.07,4,40,m,y
2,0.7,139,48,734.91,10,65,f,y
11,0.27,126,44,0.0,10,47,f,y
8,0.18,158,39,3488.57,6,39,f,n
8,0.12,9,39,123.34,2,59,m,y
9,0.22,157,44,0.0,10,25,f,y
2,0.23,96,51,3468.01,5,28,m,y
7,0.28,59,56,12180.53,9,52,f,w
31,0.2,8,28,0.0,3,56,f,w
2,0.23,35,55,833.87,3,49,m,w
16,0.36,81,67,0.0,9,31,f,y
18,0.13,46,9,3325.46,3,42,m,y
4,0.29,111,45,1537.96,4,60,f,y
0,0.4,64,49,9730.19,9,63,m,n
36,0.27,45,67,0.0,4,54,f,y
0,0.23,50,41,6641.68,5,72,m,y
14,0.45,155,86,104091.95,2,60,m,y
3,0.29,20,53,853.89,8,43,f,y
7,0.25,22,54,575.55,9,50,f,y
2,0.29,113,33,4287.29,10,33,f,y
3,0.24,30,47,36.21,4,53,m,y
2,0.54,48,44,562.52,3,71,m,y
1,0.28,66,66,0.0,4,65,f,y
3,0.17,178,34,4718.62,7,76,f,w
16,0.44,136,75,60859.3,1,50,m,y
0,0.31,169,79,2893.85,2,75,f,w
0,0.28,33,32,1116.11,10,52,m,y
2,0.5,112,51,8381.17,5,77,m,y
15,0.17,129,34,0.0,9,54,m,y
21,0.14,178,26,0.0,6,65,f,w
13,0.25,89,58,7102.62,3,77,f,n
0,0.14,154,25,923.54,3,52,f,y
1,0.54,32,54,1346.9,7,58,f,y
3,0.34,88,56,0.0,3,74,m,y
9,0.41,105,85,198574.6,10,53,f,y
3,0.54,81,62,23687.91,3,35,f,y
5,0.57,40,45,4640.09,10,87,f,n
0,0.38,102,29,1007.1,7,47,m,y
0,0.37,105,70,11575.68,9,57,f,n
10,0.2,156,28,1202.54,9,72,f,n
0,0.23,18,58,7614.56,3,45,f,y
2,0.35,163,46,134.06,8,39,f,n
0,0.18,153,56,114236.9,1,58,f,n
6,0.27,11,86,3388.33,8,28,m,y
6,0.3,152,64,15202.59,2,50,f,y
4,0.47,79,79,37575.83,4,58,f,n
12,0.28,15,38,0.0,7,50,f,y
3,0.15,26,18,1385.48,6,31,m,n
2,0.39,132,56,29072.09,9,78,m,y
3,0.14,61,44,11027.35,8,56,m,y
9,0.2,62,59,5075.39,2,76,m,w
23,0.26,135,47,0.0,4,51,m,w
9,0.37,44,50,549.87,1,41,f,y
36,0.25,66,63,151.39,7,59,m,n
7,0.25,178,45,6682.22,4,51,m,y
23,0.24,115,69,15837.11,8,37,m,n
1,0.16,161,43,754.12,2,77,m,w
2,0.39,151,68,2308.84,8,45,f,y
8,0.14,19,40,10403.93,2,27,m,y
5,0.26,64,83,11612.08,8,74,m,y
3,0.28,114,89,8480.39,1,47,f,y
3,0.2,152,52,1225.97,2,45,f,y
2,0.18,46,17,334.21,5,28,m,n
13,0.21,145,67,470.33,1,81,f,y
3,0.64,153,28,0.0,5,35,f,y
0,0.5,167,57,10737.39,5,55,f,n
1,0.27,130,52,861.42,7,68,f,y
5,0.28,41,85,1490.21,2,61,f,y
1,0.26,26,79,15353.92,2,54,m,y
14,0.34,61,80,0.0,6,29,m,n
19,0.43,46,46,0.0,10,42,m,y
0,0.24,132,46,1611.82,3,57,m,n
16,0.19,174,46,0.0,8,43,f,y
9,0.43,176,42,1288.94,3,58,f,n
3,0.69,111,45,1074.88,10,65,m,n
2,0.18,91,26,1759.16,4,69,m,n
4,0.47,43,30,3130.02,7,36,m,y
7,0.15,151,44,1702.46,1,87,f,y
2,0.22,13,63,14046.72,1,66,f,w
16,0.3,153,65,0.0,9,54,f,y
0,0.29,111,63,49985.28,6,71,f,y
0,0.21,151,43,24678.59,5,90,f,w
5,0.26,113,62,8761.09,2,33,f,n
3,0.3,135,55,7236.6,2,51,m,y
2,0.15,175,28,21011.59,7,25,f,n
4,0.29,69,65,4901.45,6,57,f,y
6,0.22,49,70,1128.75,8,60,f,y
1,0.45,106,29,1941.85,3,54,f,n
15,0.3,111,34,13057.66,3,45,f,n
3,0.16,70,22,1873.88,5,25,f,w
5,0.32,70,82,67605.7,10,60,f,y
6,0.36,123,78,19669.26,4,76,m,w
8,0.31,129,94,17193.16,8,46,f,y
0,0.29,113,53,646.77,6,61,f,y
14,0.26,100,68,1029.7,8,31,m,n
0,0.33,172,66,11709.85,7,61,f,y
1,0.25,141,55,359.56,2,49,f,y
0,0.25,72,66,17241.44,9,43,f,y
11,0.4,116,78,561.15,6,43,f,y
9,0.31,81,57,455669.49,6,49,m,y
2,0.23,54,43,1445.54,2,60,f,y
12,0.23,169,48,0.0,9,35,f,n
19,0.53,12,74,1037.17,1,49,m,y
1,0.32,20,74,27507.84,6,54,m,n
3,0.23,90,66,367.68,8,38,f,n
6,0.18,158,57,1264.63,2,81,f,y
2,0.32,43,60,3126.85,3,42,f,n
8,0.35,42,39,4915.47,10,44,f,n
14,0.15,127,27,0.0,10,40,m,n
10,0.28,21,40,30660.29,7,81,m,y
23,0.13,6,42,0.0,1,63,m,n
3,0.34,42,67,3969.99,5,40,f,y
1,0.23,50,59,0.0,6,71,m,y
16,0.37,147,31,0.0,10,58,f,y
35,0.26,167,60,454.26,7,58,f,y
4,0.29,164,57,10630.0,10,49,f,n
1,0.22,88,39,533.93,10,43,m,n
2,0.27,177,44,4058.12,7,60,f,n
4,0.29,28,67,29261.98,3,46,m,y
1,0.44,99,43,143.82,7,82,m,w
3,0.22,86,59,2938.39,1,35,m,n
9,0.41,71,95,2896.02,4,78,f,y
5,0.22,144,38,898.65,7,53,m,y
12,0.19,63,38,0.0,7,59,f,y
0,0.63,34,38,33.86,4,67,m,w
14,0.29,88,58,0.0,1,45,m,n
3,0.19,134,39,5911.99,8,67,m,n
3,0.27,138,39,718.22,4,25,f,y
7,0.4,120,100,12497.3,2,44,f,y
10,0.28,39,30,14730.9,4,41,f,y
1,0.25,130,72,3583.83,8,36,f,n
0,0.75,83,100,4167824.58,8,51,f,y
2,0.27,24,63,0.0,5,60,f,y
3,0.2,93,47,2677.55,2,65,f,y
1,0.54,173,47,1138.86,7,58,f,w
11,0.28,86,68,17363.73,3,45,f,n
8,0.27,100,66,3574.38,6,60,f,y
1,0.39,77,81,644.79,9,56,f,w
1,0.56,150,57,3187.87,5,69,f,y
5,0.71,43,56,2565.7,9,66,f,y
15,0.17,176,32,0.0,4,55,m,y
3,0.29,45,68,361.95,9,41,f,y
7,0.29,178,44,0.0,1,45,m,y
2,0.19,173,40,37480.24,4,46,f,n
18,0.18,125,46,0.0,1,50,f,n
13,0.42,93,96,46460.34,9,59,f,n
14,0.18,95,49,2175.08,8,65,m,n
0,0.24,35,77,247.92,8,54,m,n
5,0.16,168,36,1558.81,7,55,m,y
0,0.51,177,34,296.85,9,57,m,n
15,0.28,137,53,0.0,3,47,f,n
1,0.52,138,38,7459.47,7,41,f,n
10,0.18,71,26,1409.83,6,28,f,y
2,0.33,100,36,9234.8,5,44,f,y
14,0.12,32,19,726.91,9,62,m,n
3,0.28,157,74,36826.51,4,44,m,n
0,0.22,61,41,3201.75,3,51,m,y
0,0.17,50,37,10160.87,3,61,f,y
15,0.34,73,89,13417.63,2,62,f,y
18,0.21,161,36,0.0,1,38,f,w
10,0.27,10,70,0.0,3,69,m,y
28,0.27,113,71,0.0,8,71,m,y
19,0.37,52,27,425.6,6,38,f,y
10,0.27,138,61,1004.53,2,42,m,y
0,0.28,10,68,206.23,8,72,f,y
